C2,H2,CAT,HX,C3,T,P,H2/C2,C3/C4,MI_Plant 
8710.579102,57.98029709,25.17403793,20703.0498,55.45833588,83.92459106,3.545685291,1.007888794,1.009196043,5.148939732
8697.197266,57.97114944,24.79233742,20749.69604,55.29200745,84.07343292,3.531683445,1.009480476,1.006575346,5.154791667
8701.963867,58.15814209,25.1357975,20716.72974,55.24286652,83.97846222,3.235231161,1.013438582,0.998503447,5.160390625
8715.261719,57.87866592,25.91402817,20784.55151,55.33170319,84.02948761,3.603350163,1.016260386,0.981800616,5.165714286
8706.585938,57.90776825,25.82998657,20788.10791,55.24097824,84.12446594,3.61765337,1.018926859,0.978341222,5.170740327
8700.875977,57.65107346,24.29444122,20566.65161,55.13513947,84.06350708,3.181782484,1.022346377,0.961708307,5.175446429
8699.478516,58.21658325,24.35560036,20806.14722,55.25421524,84.09752655,3.245017529,1.023441672,0.944900632,5.179810268
8690.267578,58.01434708,25.64461899,20736.94556,55.10868073,84.09326935,3.475675344,1.025699496,0.931237817,5.183809524
8697.792969,57.97002411,25.43091011,20683.09766,55.08978271,84.19533539,3.658153534,1.02763617,0.923794925,5.187421875
8685.897461,58.06056595,24.47038078,20653.44043,55.08221817,84.1400528,3.590703011,1.02932024,0.907878339,5.190625
8698.588867,58.07208252,25.11181641,20710.62988,55.17860794,83.99688721,3.509250164,1.031827927,0.906742692,5.193396577
8707.520508,58.00889587,25.61745644,20693.92725,55.1842804,84.03657532,3.637376547,1.035825968,0.884344101,5.195714286
8701.283203,58.00469208,25.37883186,20834.39233,55.1842804,83.8976593,3.784323215,1.036481142,0.87787962,5.197555804
8691.03125,57.76970673,25.31762123,20645.42163,54.97259521,83.97704315,3.398136854,1.036659122,0.869143844,5.19889881
8687.731445,58.08950043,25.82313538,20652.48291,54.96504211,84.04650116,3.777096272,1.037615538,0.853244722,5.199720982
8697.224609,58.10145187,26.20321465,20759.03589,54.85542297,83.95010376,3.029566288,1.038869143,0.837782323,5.2
8707.427734,58.15872192,23.99057579,20783.30762,54.94235611,84.05783844,3.558633804,1.041362524,0.824696124,5.199422269
8699,57.95629883,24.64539909,20704.74438,54.96881866,83.96569824,3.559085608,1.040201545,0.810369432,5.197717087
8701.314453,58.12385559,25.99873352,20843.19873,55.10111618,84.03941345,3.765653372,1.040841222,0.795588493,5.194926471
8699.254883,58.02805328,25.3555088,20664.85059,54.92346191,84.06066895,3.728013277,1.040581226,0.792094171,5.191092437
8709.849609,58.1574707,24.81067085,20715.35229,55.11434937,84.0507431,3.411837578,1.0418396,0.797894716,5.186257003
8682.37793,57.9295578,24.88592529,20661.77441,54.89133072,84.00254822,3.773934126,1.04338038,0.776544452,5.180462185
8696.333984,58.08201218,24.66226006,20741.92383,54.97827148,83.97987366,3.500969172,1.042509913,0.775286496,5.17375
8697.71582,57.70645142,26.00949669,20677.12207,54.915905,84.05358887,3.358840704,1.042509913,0.763860106,5.166162465
8689.09668,57.9519043,25.67158508,20667.95117,54.83462524,84.08901978,3.386091948,1.042162061,0.76536268,5.157741597
8708.339844,58.58849335,24.23847389,20772.74365,54.97070313,84.10603333,3.674414396,1.041293621,0.749708116,5.148529412
8699.739258,57.80431366,24.20378113,20654.32471,54.8913269,84.08901978,3.244264603,1.040970683,0.734962106,5.138567927
8713.325195,58.34407425,24.20385361,20802.7168,55.12568665,84.07909393,3.119149208,1.038815737,0.734437943,5.12789916
8697.967773,57.87676239,24.69470024,20763.58667,54.97827148,84.12446594,3.751500845,1.038210511,0.720425725,5.116565126
8700.382813,55.55119705,22.67886925,20643.61963,55.01039505,84.27613068,3.947680473,1.037348032,0.713996232,5.104607843
8696.905273,55.02763748,23.01907539,20717.55322,54.87998581,84.13438416,3.449628592,1.036172748,0.70616895,5.092069328
8703.732422,55.01690292,22.70361137,20707.29761,54.95558929,83.9940567,3.484859228,1.036259294,0.70557493,5.078991597
8700.626953,54.83240891,21.47577286,20753.39868,55.06899261,84.0195694,4.027476788,1.035055041,0.700787723,5.065416667
8692.365234,54.84805298,21.52598381,20714.87891,54.91212082,83.91042328,3.4347229,1.034196973,0.689798057,5.051386555
8699.290039,55.02907562,22.58153915,20668.74072,54.91023254,83.95010376,3.488021135,1.030574083,0.688347936,5.036943277
8699.369141,54.82865143,22.75793457,20689.18384,54.83084488,84.06492615,3.503679514,1.027797699,0.675733447,5.022128852
8699.680664,55.17382813,22.61119461,20732.96436,54.90456009,83.97562408,3.516326427,1.022631288,0.67370677,5.006985294
8711.082031,54.90923691,21.29304886,20754.64624,54.88188553,83.91467285,3.479439259,1.019116163,0.663940132,4.991554622
8699.134766,54.96960068,21.66728783,20715.07349,19.02476311,83.97845459,3.643097878,1.015046954,0.655641139,4.975878852
8700.792969,54.8970108,21.97976112,20657.1438,42.38896942,84.04508209,3.362905979,1.011420012,0.65403378,4.96
8686.791992,54.80666733,22.78789139,20649.39722,44.62673187,84.06067657,3.161908388,1.00534296,0.651343107,4.941462594
8696.396484,55.01126099,23.1190052,20721.89551,46.5847702,84.06775665,3.558332443,1.001099467,0.6383093,4.918059147
8702.560547,54.80285645,20.92278671,20725.95728,48.04007339,84.09611511,3.795464516,0.996713281,0.620523274,4.890203653
8701.066406,55.11225891,21.47157097,20686.3584,49.44623184,84.10887146,3.72982049,0.993152201,0.626568437,4.858310106
8700.435547,55.04810715,21.52856445,20693.26514,51.95426941,84.04224396,3.541771173,0.989452422,0.613674402,4.822792502
8706.064453,55.01623535,21.86753082,20715.2749,52.453228,84.06067657,3.225143433,0.985438466,0.614792585,4.784064834
8692.623047,54.87717056,21.90857697,20652.41406,52.99943161,84.06208801,3.574141026,0.982249916,0.605288029,4.742541099
8698.185547,55.02074814,22.40981102,20584.98438,53.33208084,84.09185028,3.197440624,0.979541183,0.597740352,4.69863529
8716.012695,55.3420105,22.58699226,20819.77979,53.97279358,84.00539398,3.568721294,0.97930485,0.591799974,4.652761401
8698.844727,55.10971451,21.57893753,20681.77588,54.05028152,84.03373718,3.95716548,0.975345671,0.58519578,4.605333429
8708.080078,55.15221786,21.5603447,20860.68628,54.19392014,83.99547577,3.657551289,0.974543989,0.580338657,4.556765367
8697.394531,54.97913361,21.96058464,20727.99048,54.35834885,83.98271179,3.821661949,0.971405685,0.571602821,4.507471211
8711.905273,55.22238541,22.74329567,20846.6167,54.52088547,83.92742157,3.638129234,0.968257248,0.573944032,4.457864954
8687.414063,55.03368759,22.27852249,20584.6394,54.4339447,83.94868469,3.381575346,0.966312289,0.56671083,4.408360592
8711.81543,55.16627502,21.84725952,20847.104,54.55679703,83.9642868,3.019026995,0.964042962,0.568353117,4.359372119
8692.27832,54.55484009,21.4401741,20563.85034,54.47741318,83.97136688,3.377058268,0.959075511,0.563775599,4.31131353
8702.509766,55.22393799,21.82642365,20839.61719,54.92346191,83.9940567,4.20408392,0.956590712,0.558953404,4.264598819
8693.925781,55.168396,21.94503021,20744.76489,54.61727905,83.99688721,3.47627759,0.953492939,0.551720142,4.219641982
8690.479492,54.98063278,21.90251541,20703.28955,54.60027313,84.00822449,3.934430838,0.950105131,0.550025403,4.176857013
8694.926758,55.09310913,22.08824158,20676.78931,54.8497467,83.95152283,3.690222979,0.9496544,0.544696569,4.136657906
8698.271484,54.80291367,21.19339371,20729.92944,54.78359985,83.87780762,3.593563795,0.947444141,0.537672997,4.099458657
8700.080078,55.1063385,22.26375008,20706.03174,56.78322601,83.91042328,3.287174225,0.943040311,0.535296917,4.06567326
8693.862305,56.6001091,22.28055191,20575.3645,62.38896942,83.89482117,3.479288816,0.941518903,0.534877598,4.035715709
8708.99707,57.95912933,22.80364609,20850.01563,64.25817871,84.0266571,3.618556738,0.939031601,0.53424859,4.01
8690.179688,57.94579315,24.01124573,20623.09155,65.08977509,84.08193207,3.497355938,0.936375141,0.525827289,3.986431756
8704.367188,58.31152344,25.67666817,20789.08301,66.11794281,83.90616608,3.719732761,0.93447715,0.527714252,3.962709191
8687.588867,58.04327393,25.31623459,20666.28418,70.00945282,83.96711731,3.640839338,0.933112204,0.514016509,3.938935185
8690.125,57.90105438,24.20190048,20758.50977,69.69570923,84.02523804,3.428248882,0.932020068,0.521704018,3.91521262
8687.378906,57.54564285,24.6969223,20580.61108,69.90739441,83.97846222,3.52114439,0.932020068,0.51852423,3.891644376
8684.770508,57.7075386,25.24680901,20607.87183,70.06048584,84.03515625,3.809466362,0.931383967,0.511395812,3.868333333
8699.420898,58.19939804,25.73893356,20669.552,69.8884964,83.97278595,3.498259306,0.932163715,0.51537931,3.845382373
8703.341797,58.37462997,24.10900879,20911.98071,70.00756073,84.00539398,3.608318567,0.93194586,0.511815071,3.822894376
8691.723633,57.72663498,24.77308846,20565.90039,69.92818451,83.92317963,3.737197638,0.933559418,0.514086366,3.800972222
8682.099609,56.27794266,26.28230286,20572.65283,69.81668091,84.03515625,3.681791544,0.932343662,0.52226311,3.779718793
8678.775391,56.09152603,26.55726433,20605.06909,70.00756836,83.94869232,3.470857143,0.932904959,0.513038099,3.759236968
8713.624023,56.66735458,26.36997414,20672.20972,69.87715912,84.02807617,3.548847198,0.932269335,0.518419385,3.73962963
8716.702148,57.29573059,25.25716209,20860.69141,70.21357727,84.02807617,4.028831959,0.932959437,0.515798628,3.720999657
8698.589844,56.98147202,25.14063454,20745.38452,70.05292511,84.03232574,3.390458345,0.932287574,0.511815131,3.703449931
8706.446289,56.92377472,25.17588234,20656.07397,69.86203766,83.9897995,3.668843508,0.933813095,0.517685533,3.687083333
8691.330078,57.07035065,25.3748703,20627.23657,70.05103302,83.98554993,4.014528751,0.933826327,0.517266273,3.672002743
8692.339844,56.84759521,26.88668442,20698.90405,69.97732544,83.93593597,3.734487534,0.936025977,0.520900309,3.658311043
8695.383789,56.97343826,26.49435425,20716.92578,70.11529541,83.94302368,3.4124403,0.935734093,0.523905396,3.646111111
8691.53418,56.8417778,24.85216331,20724.86792,69.97354126,84.04650116,3.65333581,0.937116146,0.526840627,3.63550583
8703.605469,57.06710815,26.03766251,20635.93457,69.86013794,84.05924988,3.422376871,0.937116146,0.526246607,3.62659808
8708.308594,57.10533142,25.9674015,20728.65234,70.18901062,84.09610748,3.862011909,0.937238157,0.532117069,3.619490741
8695.198242,57.35069275,27.632061,20697.66162,69.99810791,84.06775665,3.612835169,0.939261973,0.52736479,3.614286694
8700.609375,58.23887634,26.75076294,20861.9187,70.24570465,84.09327698,4.013625622,0.939537048,0.53169775,3.61108882
8698.461914,57.73145676,27.09927368,20585.1416,69.89228058,84.00964355,3.56134367,0.941263914,0.531557977,3.61
8700.792969,57.74351501,27.8113308,20570.34155,69.97543335,83.94585419,3.114482164,0.943868637,0.537078977,3.610280446
8703.191406,57.92211151,28.16342354,20529.52783,69.75619507,84.06633759,3.541470051,0.944207728,0.549239218,3.611106224
8709.930664,58.44064713,27.29831505,20869.22656,70.32886505,84.0266571,4.124738693,0.945877731,0.544836402,3.612453993
8687.282227,57.98476028,26.94946098,20671.9292,70.16632843,84.02098083,3.545234203,0.947568417,0.53896594,3.614300412
8688.501953,57.92838669,26.90571594,20690.82373,69.92440033,83.91467285,3.239898443,0.948441505,0.541272163,3.616622139
8694.493164,57.86411285,27.12220192,20583.73389,69.94519043,83.97562408,3.633010149,0.949747145,0.543124139,3.619395833
8698.637695,58.1539917,29.72837448,20712.16406,70.12096405,83.96427917,3.645807981,0.952130198,0.548086107,3.622598155
8689.195313,57.76703262,30.94480705,20643.77612,69.7845459,83.93592834,3.252244473,0.953785658,0.549012065,3.626205761
8701.957031,57.88338852,29.02662086,20639.53784,70.01701355,84.04650116,3.680737734,0.957878649,0.557974994,3.630195313
8708.00293,57.89921188,29.78020859,20539.8186,69.94897461,84.07910156,3.544932842,0.959195673,0.550741732,3.634543467
8692.552734,57.91923523,30.7878952,20813.20508,69.89227295,83.95294189,3.524306297,0.960771859,0.558324456,3.639226884
8701.365234,58.00732422,30.20577049,20745.26123,70.05670166,83.91042328,3.669295311,0.962518394,0.558953404,3.644222222
8682.44043,57.70279312,29.19487572,20557.73096,69.88282776,83.92459106,3.4773314,0.965195298,0.559128106,3.649506141
8690.067383,57.5947876,29.80341911,20626.86157,69.94519043,83.86363983,3.733433723,0.968069255,0.560735524,3.655055298
8712.427734,58.46323013,30.56944656,20851.39038,70.03780365,83.96427917,3.558633804,0.972868264,0.561504304,3.660846354
8709.455078,58.02904892,29.20773888,20704.71558,70.10773468,83.93592834,3.920127869,0.974514067,0.557311058,3.666855967
8689.193359,57.88633728,26.80105209,20677.0293,70.05670929,83.94159698,3.430808306,0.978438556,0.560351133,3.673060796
8697.443359,58.44717026,26.48285103,20690.08447,70.00189972,83.98271179,3.638581038,0.9789235,0.57478267,3.6794375
8703.954102,57.53347778,27.20018196,20607.95874,69.92629242,83.97987366,3.66252017,0.982631445,0.566396296,3.685962738
8693.836914,58.06346893,31.180439,20700.2439,70.04725647,83.87923431,3.466641665,0.984443247,0.57202214,3.692613169
8695.542969,57.90301514,32.41379929,20665.94434,70.06993103,83.96144867,3.597478151,0.988593042,0.578102291,3.699365451
8696.951172,57.88399506,31.12354851,20623.89063,69.90739441,83.90049744,3.688416481,0.991931438,0.573384941,3.706196245
8699.317383,58.31217575,31.64578438,20629.63818,70.08693695,84.02523804,3.706031799,0.994011104,0.578032374,3.713082208
8685.762695,58.01888657,32.83268356,20650.90234,70.03591156,84.06208801,3.541921616,0.99834758,0.575586379,3.72
8697.5625,58.1781311,31.36902046,20795.20337,70.11907959,84.06634521,3.852526426,1.000686407,0.583763063,3.727866935
8713.972656,58.42990494,31.23716545,20827.21289,70.43470001,84.00397491,3.924343348,1.004977822,0.583273888,3.737504703
8701.112305,57.99537659,32.62531281,20821.2876,70.14931488,83.9274292,3.626686573,1.010712028,0.580338657,3.748746528
8686.375977,57.97183609,33.06668472,20717.14893,70.11151123,83.93451691,3.394372463,1.014846444,0.587100089,3.761425632
8696.618164,57.77230072,30.7063446,20685.90015,69.95464325,83.93734741,3.779053688,1.017808557,0.593756795,3.775375239
8685.503906,57.97047424,29.90179634,20719.27368,70.17388153,83.97845459,4.00624752,1.021441698,0.599242926,3.790428571
8698.532227,57.75042343,30.16566658,20701.1853,70.00378418,83.92601013,3.48079443,1.023610115,0.598439217,3.806418853
8696.950195,57.72636414,32.1256752,20592.4292,69.9924469,83.84378815,3.410633564,1.028934836,0.599802017,3.823179306
8695.416992,56.89140701,32.07897568,20677.73608,70.05292511,83.95578003,3.745779753,1.031932473,0.602981806,3.840543155
8705.341797,55.28826141,26.61389542,20673.02954,69.92818451,83.89624786,3.526413918,1.037177563,0.601024985,3.858343621
8707.787109,54.2220192,26.37524223,20683.29614,70.07182312,83.99688721,3.410181761,1.040952325,0.605427861,3.876413929
8715.455078,54.42280197,26.69461632,20846.99146,70.28161621,83.93120575,3.951293945,1.044523478,0.607151687,3.894587302
8706.793945,54.12044907,27.18387985,20738.39966,70.1820755,84.09752655,3.986023188,1.048968554,0.601747155,3.912696961
8697.476563,53.96681213,25.43282318,20647.92798,70.17829132,83.9897995,3.517982721,1.05177784,0.604053378,3.930576132
8718.43457,54.14579391,25.40491295,20715.94116,70.17703247,84.05594635,3.7437222,1.051836252,0.609224975,3.948058036
8705.762695,54.08298874,26.10733032,20786.73193,70.11151123,83.89624786,3.602496624,1.053954482,0.613266766,3.964975897
8692.944336,54.08664703,25.8754158,20590.5022,70.05104065,83.83292389,3.813782692,1.053907633,0.611181796,3.981162937
8703.979492,54.04191589,25.25354576,20778.57251,70.18460083,83.9690094,3.252696037,1.054820061,0.618659616,3.996452381
8726.954102,54.20318985,24.13383865,20762.73682,70.14931488,83.85088348,3.85363102,1.05269742,0.615002275,4.010677451
8697.084961,53.85982132,23.87387085,20648.7832,69.99055481,83.91325378,3.351764441,1.050988674,0.616656244,4.02367137
8693.427734,53.93316269,23.8847084,20626.75342,69.98803711,83.99830627,3.870192289,1.048450828,0.627488613,4.035267361
8703.786133,53.93286896,24.91544914,20748.98608,70.01701355,83.97089386,3.73609376,1.045667648,0.615910769,4.045298648
8705.455078,54.04259872,25.27144432,20686.13257,70.17199707,83.9019165,3.60671258,1.044218421,0.618845999,4.053598453
8711.381836,54.17951965,25.92885399,20783.66895,70.2627182,83.92364502,3.782666922,1.041520953,0.617960751,4.06
8693.946289,53.94313431,24.17107964,20653.6626,69.95401001,83.97845459,3.333897829,1.038262963,0.615258515,4.065146054
8703.839844,54.26885223,24.5371933,20871.29346,70.35343933,83.87167358,4.24759531,1.034497142,0.619498253,4.069819224
8714.697266,54.20585251,25.76511192,20814.2334,70.33831787,84.00209045,3.84600234,1.031832576,0.617681205,4.0740625
8710.105469,54.87273026,25.16024971,20748.57153,70.07245636,83.9642868,3.531533003,1.030980468,0.613604546,4.077918871
8683.551758,54.79249573,24.88718605,20586.96118,69.87967682,84.00775909,3.471509695,1.025982976,0.622480094,4.081431327
8691.995117,55.04556274,24.72370338,20661.88525,70.02457428,83.93026733,3.893579483,1.025307059,0.613767564,4.084642857
8714.777344,54.70693588,24.65441704,20664.70825,70.20223236,83.89057922,3.842489004,1.021582723,0.621175528,4.087596451
8708.161133,54.853405,25.43354607,20652.67017,70.04725647,83.89435577,3.746331692,1.019212008,0.621548295,4.090335097
8685.033203,54.85555649,25.82525635,20621.22461,69.86581421,83.87167358,3.518785477,1.01656127,0.612719297,4.092901786
8699.102539,54.93856049,24.03371429,20705.40845,70.07623291,83.9510498,3.988632441,1.013914943,0.618566453,4.095339506
8702.933594,55.61222458,24.24900627,20772.60303,70.00693512,83.95010376,3.664728165,1.010620356,0.615538061,4.097691248
8713.446289,57.43850327,24.25031662,20802.40527,70.29296112,83.96238708,3.701364279,1.008977056,0.612672746,4.1
8707.638672,59.56866074,26.3065567,20693.11108,70.05104065,84.05122375,3.635519505,1.007555723,0.607640922,4.102308752
8701.112305,59.86559677,29.96682167,20622.85059,69.91117096,84.01909637,3.452238083,1.006515741,0.605357945,4.104660494
8693.384766,59.78377151,31.43358994,20584.28491,69.79904175,83.86695099,3.68169117,1.004500031,0.614885747,4.107098214
8713.431641,60.09176636,29.85369301,20887.77075,70.15561676,84.10887146,3.743019581,1.004500031,0.605777264,4.109664903
8700.121094,59.95992661,31.38978767,20623.85791,69.86203003,84.19202423,3.530127764,1.004882455,0.599324465,4.112403549
8705.520508,60.08866501,32.66373825,20827.72803,70.12411499,84.09279633,4.026172161,1.004500031,0.597996593,4.115357143
8695.229492,60.16839981,31.03752327,20762.47095,70.06237793,84.00869751,3.525209188,1.006684422,0.598672152,4.118568673
8710.560547,60.17652893,31.67705536,20748.8999,70.15183258,84.04933167,3.808061123,1.011077046,0.601630688,4.122081129
8696.947266,60.00792694,32.40604782,20661.0835,69.95905304,84.14572906,3.236736774,1.016854882,0.602282941,4.1259375
8700.709961,59.94111252,32.84440231,20782.73682,70.12284851,84.14950562,3.883943558,1.020777583,0.600186348,4.130180776
8704.207031,60.05403137,30.72902679,20692.77026,70.12538147,84.10319519,3.721138239,1.026230693,0.600978374,4.134853946
8693.547852,59.78681183,33.5535965,20577.82715,69.80407715,84.04743958,3.619961739,1.03362596,0.598951697,4.14
8710.792969,60.25072861,33.47369385,20762.28979,70.21483612,84.1400528,3.799329042,1.041639805,0.607361376,4.146678103
8698.436523,59.88367081,32.31165695,20609.19995,70.0598526,84.12493896,3.427245378,1.04777801,0.601094902,4.15575948
8702.243164,59.83692551,30.07836151,20776.78003,70.22364807,83.93971252,4.029584408,1.05379951,0.606243193,4.167005208
8691.765625,59.9310112,28.47482681,20676.39575,69.93384552,84.03232574,3.528019905,1.061238766,0.595597148,4.180176367
8682.693359,59.88680267,27.57313919,20602.42798,70.06993103,83.86127472,3.78096056,1.066372991,0.597460806,4.195034033
8692.379883,60.0695076,27.67195892,20645.51782,69.87337494,83.87261963,3.8414855,1.07451117,0.595783532,4.211339286
8709.162109,60.15036392,27.17926407,20823.90112,70.09009552,83.94727325,4.175728321,1.079319954,0.600698829,4.228853202
8686.823242,60.10729599,25.45802116,20596.08032,69.94393158,83.89624023,3.50272584,1.081689,0.587467074,4.247336861
8707.633789,60.20719147,25.90727043,20820.85742,70.09638977,84.02854156,3.663925409,1.086151958,0.595038056,4.266551339
8694.232422,59.98261642,25.77162552,20679.2644,69.98929596,83.91797638,3.852024794,1.08970809,0.586721599,4.286257716
8693.370117,59.95595551,25.32633209,20761.80029,70.00441742,83.94065857,3.493892908,1.093107224,0.588561952,4.306217069
8706.30957,59.93686676,24.30516434,20758.58984,70.04347992,83.90569305,3.739606857,1.093792915,0.586558521,4.326190476
8702.047852,59.86432266,24.09116173,20594.80811,69.97543335,83.97940826,3.508848667,1.093356133,0.585417092,4.345939016
8714.866211,60.10181427,24.05152893,20738.99976,69.93763733,84.0644455,3.608218193,1.095146418,0.582155704,4.365223765
8720.90918,60.18116379,23.65115929,20795.20264,70.09765625,83.99452972,3.880731583,1.096251845,0.582109094,4.383805804
8699.816406,59.91009903,25.57361221,20728.31616,69.85818481,83.9609375,3.818420887,1.098243475,0.575475216,4.401446208
8718.232422,60.1341095,25.4568367,20818.55298,70.15561676,83.95861053,3.821511269,1.098297954,0.582807958,4.417906057
8700.525391,59.84230042,23.37665939,20677.00488,69.90865326,83.93782806,3.983714104,1.099427342,0.568574488,4.432946429
8748.541992,60.28380585,22.60941887,20785.62744,70.09009552,83.90663147,4.121727467,1.09710741,0.571975529,4.446328401
8865.735352,59.60264969,22.93907928,21052.8418,69.50798035,84.11831665,3.557730675,1.097545624,0.567176759,4.457813051
8894.285156,60.07141113,23.09940338,21203.70728,69.83431244,84.27896881,3.656397104,1.097545624,0.57418865,4.467161458
8914.824219,60.17466354,23.21017265,21222.86133,69.83431244,84.05500031,3.723346233,1.096129894,0.560863614,4.4741347
8892.875,59.88046265,22.76525497,21118.85498,69.75241852,83.69968414,3.404861689,1.094951868,0.561888635,4.478493855
8978.503906,59.82165527,22.64879036,21201.53613,69.5923996,83.60518646,3.717925787,1.092174172,0.562331259,4.48
8991.552734,59.937397,22.28277969,21392.91064,69.69445801,83.62219238,3.676471949,1.086543679,0.558720469,4.479797454
8987.558594,59.96646118,24.09328651,21348.27466,69.75493622,84.00019836,3.713710308,1.081161737,0.555598855,4.479212963
9006.619141,59.9765358,24.56411362,21279.24194,69.8028183,84.02288055,3.836266041,1.076568604,0.547142625,4.47828125
8987.558594,59.78142166,24.08019638,21350.36938,69.67681885,84.08145905,3.950791597,1.068660736,0.547422171,4.477037037
8994.487305,59.88513184,24.79203987,21332.77856,69.94771576,84.10035706,3.453743935,1.066021085,0.542157412,4.475515046
8996.708008,59.88927078,24.93634224,21447.04663,69.76501465,84.02192688,3.366117716,1.061658382,0.539734662,4.47375
8999.229492,59.87969208,24.61662292,21293.1106,69.75493622,84.08901978,3.096013308,1.058439732,0.540759683,4.47177662
9003.625,60.06396103,25.48499298,21494.34497,69.88848877,84.02288055,3.6762712,1.056255698,0.538150549,4.46962963
8992.230469,59.80597687,25.83377647,21331.72339,69.77761841,84.01342773,3.731677294,1.053500414,0.530486405,4.46734375
9014.076172,60.33203506,24.66766167,21551.55762,70.32320404,84.01909637,3.798425198,1.050073028,0.536193728,4.464953704
9010.030273,60.0328331,24.40451622,21521.73804,69.91873169,83.96522522,3.701766014,1.048772335,0.52396363,4.462494213
8993.045898,59.88039017,25.10468483,21259.06689,69.87337494,83.86695099,3.528320789,1.047898173,0.525571048,4.46
9016.670898,60.20959091,25.47838783,21520.88574,69.94393158,83.97657013,3.724550486,1.045147777,0.530812502,4.457505787
9016.8125,60.17593002,25.80945206,21509.77466,69.90109253,83.97940826,3.446717501,1.043816209,0.520073354,4.455046296
8994.353516,59.87525558,24.12858009,21326.28271,69.92377472,83.94727325,3.779254198,1.042763829,0.520632446,4.45265625
9002.986328,59.94794846,24.54729652,21398.3042,70.06741333,84.01531982,3.593061686,1.039792895,0.527038634,4.45037037
9005.908203,59.82510376,25.07027435,21436.4375,70.00315094,83.93404388,3.61313653,1.038963795,0.518489242,4.44822338
9000.876953,59.84039688,25.27215767,21267.66309,69.76752472,84.03232574,3.739104748,1.037424684,0.520073354,4.44625
8991.975586,59.88868713,24.67484665,21341.91748,69.80029297,84.03043365,3.667639017,1.035559177,0.521936953,4.444484954
9003.216797,59.96450424,23.61600113,21561.24951,70.08001709,84.01909637,3.583827496,1.036116838,0.519048333,4.442962963
8991.361328,60.13425446,23.36934471,21187.021,69.85951233,84.04271698,3.550603867,1.034732223,0.518489242,4.44171875
9005.357422,60.09769821,23.40042686,21417.12231,70.17073822,83.97278595,3.786480665,1.033023715,0.523404598,4.440787037
9015.014648,60.4598999,25.34238434,21806.85352,70.15058136,83.99074554,3.714011431,1.032198071,0.512327552,4.440202546
9005.27832,59.99461365,26.04156876,21502.09082,70.09764862,84.03988647,3.635118246,1.031970978,0.510079622,4.44
9000.696289,59.8724823,25.75440788,21352.1792,69.99433136,83.90852356,3.734086037,1.029898882,0.513969898,4.440067749
9006.144531,59.96897507,25.29520798,21416.604,70.06237793,84.07673645,3.636724234,1.02905035,0.515926719,4.440268555
8980.280273,59.64944458,25.79715729,21329.9624,69.83557892,83.85466003,3.38167572,1.02905035,0.515926719,4.440598755
8988.293945,59.98944092,26.24398232,21396.84595,69.91369629,83.97562408,3.728063583,1.030496597,0.507656872,4.441054688
9007.385742,60.19472885,26.68793488,21632.08325,70.29296112,84.03610229,3.695944309,1.030723333,0.51045233,4.44163269
8999.452148,59.96887589,25.47722244,21353.45703,69.99937439,84.05406189,3.826228619,1.030893564,0.504698336,4.442329102
9013.054688,60.28629303,25.50639915,21596.625,70.17324829,84.04271698,3.843995094,1.030270219,0.512013078,4.443140259
8991.821289,59.85310745,26.45579147,21324.15381,69.94897461,84.0644455,3.655092239,1.030496597,0.503114223,4.4440625
9013.508789,60.27240372,26.21647453,21469.61206,70.15057373,84.05310822,3.985721827,1.030716419,0.510988116,4.445092163
8987.558594,59.73915482,25.39792824,21360.32617,69.78391266,84.00019836,3.753157377,1.031944752,0.501110852,4.446225586
9009.106445,60.21065521,26.10442352,21512.31543,70.15183258,84.11359406,3.88063097,1.032171607,0.510988116,4.447459106
8984.708984,59.96825027,26.16323853,21324.27881,69.88471222,84.00869751,3.579912901,1.032769322,0.502019346,4.448789063
9023.832031,59.94483948,25.66876221,21543.81909,69.97164917,84.03799438,3.857645512,1.032372117,0.506445527,4.450211792
9011.976563,60.06080246,26.44605446,21417.53174,70.06362915,84.05122375,3.811474085,1.033223867,0.502019346,4.451723633
8997.681641,60.19014359,26.55961227,21475.30591,70.09387207,84.05406189,3.307198763,1.033621788,0.503952861,4.453320923
9005.6875,60.07186508,26.36338425,21450.46313,69.82297516,84.03421021,3.586236477,1.036356211,0.498757988,4.455
8992.513672,59.86920929,25.46961403,21339.30249,69.79399872,83.85466003,3.162661076,1.036984682,0.500994384,4.456757202
8993.395508,59.82469559,26.16987038,21307.0249,69.97921753,83.91419983,3.84911418,1.038670182,0.502741516,4.458588867
9007.78125,60.0710907,26.8734436,21474.61426,70.10899353,84.03232574,3.769116402,1.038899302,0.507843256,4.460491333
9016.305664,60.33078003,26.43362999,21547.49902,70.10647583,84.04271698,3.815187931,1.041450858,0.49766311,4.462460938
8994.576172,60.20763016,25.27865982,21532.11548,70.07497406,83.91892242,3.634917259,1.042084455,0.49766311,4.464494019
8986.172852,60.00508499,24.04452133,21395.54028,69.89983368,83.99074554,3.557128191,1.044609904,0.498455167,4.466586914
9007.801758,60.30956268,26.50623512,21453.80737,70.07749939,83.93026733,3.637226105,1.046135306,0.501902878,4.468735962
9024.303711,60.25070572,25.6706295,21635.20801,70.27279663,83.97184753,3.555020332,1.047178984,0.503580153,4.4709375
9001.076172,60.22723389,24.56673813,21498.46509,69.99810791,83.80174255,3.64967227,1.048242807,0.496824473,4.473187866
